    time           T_x           T_y           T_z
 1.5587450624  0.0039012742 -0.0083344771 -0.0008228168 
 1.5628012241  0.0039279222 -0.0083418604 -0.0008228188 
 1.5668573951  0.0039545956 -0.0083491763 -0.0008228207 
 1.5709135756  0.0039812939 -0.0083564250 -0.0008228227 
 1.5749697646  0.0040080171 -0.0083636064 -0.0008228246 
 1.5790259622  0.0040347651 -0.0083707202 -0.0008228266 
 1.5830821685  0.0040615377 -0.0083777666 -0.0008228286 
 1.5871383832  0.0040883347 -0.0083847454 -0.0008228305 
 1.5911946061  0.0041151559 -0.0083916566 -0.0008228325 
 1.5952508368  0.0041420013 -0.0083985001 -0.0008228345 
 1.5993070753  0.0041688706 -0.0084052758 -0.0008228365 
 1.6033633216  0.0041957637 -0.0084119837 -0.0008228385 
 1.6074195750  0.0042226804 -0.0084186238 -0.0008228405 
 1.6114758355  0.0042496207 -0.0084251959 -0.0008228425 
 1.6155321030  0.0042765843 -0.0084317000 -0.0008228446 
 1.6195883775  0.0043035710 -0.0084381361 -0.0008228466 
 1.6236446584  0.0043305808 -0.0084445042 -0.0008228486 
 1.6277009455  0.0043576134 -0.0084508040 -0.0008228507 
 1.6317572390  0.0043846688 -0.0084570356 -0.0008228527 
 1.6358135383  0.0044117467 -0.0084631990 -0.0008228547 
 1.6398698432  0.0044388469 -0.0084692940 -0.0008228568 
 1.6439261537  0.0044659695 -0.0084753207 -0.0008228589 
 1.6479824697  0.0044931140 -0.0084812789 -0.0008228609 
 1.6520387910  0.0045202805 -0.0084871686 -0.0008228630 
 1.6560951172  0.0045474688 -0.0084929898 -0.0008228651 
 1.6601514482  0.0045746787 -0.0084987423 -0.0008228672 
 1.6642077840  0.0046019100 -0.0085044263 -0.0008228693 
 1.6682641244  0.0046291626 -0.0085100415 -0.0008228714 
 1.6723204688  0.0046564363 -0.0085155880 -0.0008228735 
 1.6763768174  0.0046837310 -0.0085210656 -0.0008228756 
 1.6804331701  0.0047110465 -0.0085264744 -0.0008228777 
 1.6844895264  0.0047383827 -0.0085318144 -0.0008228799 
 1.6885458862  0.0047657393 -0.0085370853 -0.0008228820 
 1.6926022496  0.0047931163 -0.0085422872 -0.0008228841 
 1.6966586161  0.0048205135 -0.0085474201 -0.0008228863 
 1.7007149855  0.0048479307 -0.0085524839 -0.0008228884 
 1.7047713576  0.0048753678 -0.0085574786 -0.0008228906 
 1.7088277326  0.0049028245 -0.0085624040 -0.0008228927 
 1.7128841101  0.0049303008 -0.0085672602 -0.0008228949 
 1.7169404899  0.0049577965 -0.0085720471 -0.0008228971 
 1.7209968718  0.0049853114 -0.0085767647 -0.0008228993 
 1.7250532558  0.0050128454 -0.0085814128 -0.0008229015 
 1.7291096417  0.0050403983 -0.0085859916 -0.0008229037 
 1.7331660292  0.0050679700 -0.0085905008 -0.0008229059 
